name,salary,demand,job_des,location
区块链应用（高级）开发工程师（深圳）,22000-35000元,深圳3-5年本科,"岗位职责1.负责区块链产品TBaaS的底层架构设计和研发工作；2.研究区块链的协议，运行机制和底层实现。岗位要求1.3年以上linux服务器端java,C/C++开发经验，熟悉操作系统、多线程等相关基础知识； 2.理解比特币、以太坊、Fabric等其中一种或者多种区块链平台技术实现，最好是直接参与过区块链平台开发； 3.熟悉数据库、网络相关知识，理解常用的加解密、签名算法原理和用法； 4.思路清晰、周密，主动思考，热爱编程者甚佳； 5.有良好的团队合作能力，热爱区块链核心技术，愿意为区块链发展做贡献。",深圳南山区腾讯大厦
Java工程师——区块链,20000-40000元,杭州3-5年本科,工作职责：1.负责数字货币交易所平台代币的架构设计与核心代码开发；2.负责交易、行情、资产等系统的设计实现。3.构建与优化监控、日志、审计等基础系统。4.开发基于区块链的以太坊、钱包、智能合约和基础架构；5.持续跟进区块链技术在数字货币领域的发展及相关技术研究；6.积极探索区块链技术在金融方向新的落地场景，为公司业务发展提供持续支撑岗位要求：1.有后端开发经验3年及以上经验；2.编程基本功扎实，精通JAVA/GO任意一种语言，熟悉常用算法和数据结构；3.熟悉TCP/UDP网络协议，掌握p2p网络的原理；4.熟悉Linux系统、OS原理、分布式系统设计；5.熟悉高可用系统设计，对后台服务的性能优化、容灾容错有一定的经验；6.熟悉智能合约，Solidity语言，能使用该语言编写智能合约并部署7.具备良好的分析解决问题能力；8.责任心强，良好的对外沟通和团队协作能力，主动，好学；9.参与各个区块链开发社区并贡献源码者优先；,杭州江干区华润大厦A座
项目经理（区块链）,10000-12000元,深圳1-3年本科,岗位职责：1、收集和分析区块链领域行业信息和发展动态，并通过撰写研究报告、组织行业交流等形式形成研究成果；2、通过与区块链项目、区块链投资机构广泛交流，及时了解行业动态、挖掘优质目标项目，完成深度项目评测；3、为优质项目撰写定制媒体服务方案，推动报价、签约及项目执行工作，包括白皮书撰写、官网制作、项目新闻稿撰写及渠道推广、社群运营、活动策划等整体运作的统筹及把控。岗位要求：1、对工作有足够的主动性与热情，勤奋刻苦，学习能力强，执行力强，开朗正直；2、熟悉区块链和加密数字领域，有金融投资研究经验优先；3、学士学历以上，985、211学校优先；4、英语听说读写能力优秀优先。,深圳南山区海王银河科技大厦1403
区块链应用产品经理,10000-20000元,重庆1-3年大专,区块链应用产品经理1、数字货币设计和研发；2、花式挖矿设计和研发（软硬件）；3、数字货币钱包设计和研发；4、资产数字货币证券化设计和研发。寻找有志之士，共建文明盛世！,重庆江北区五简路1号25小时2幢7-3
㊣产品设计师（区块链方向）,11000-20000元,广州3-5年本科,负责公司区块链产品的研发；公链，数字货交易所，DAPP，区块链底层；区块链是代表未来的技术，观迎极客参与其中，改变世界要任要求:1、善于找到用户的疼点；2、个人知识面比较丰富，视野宽阔；3、逻辑能力强，善长理科思维理解事物本质；4、心思细腻；5、洞查人性，习惯从反方向思考问题。岗位工作内容：1、整理/撰写产品需求文档，3、整理/撰写产品交互文档；2、本职位工作与产品经理的工作部份类似，但与产品经理不同的是，这个职位只关注产品需求本身，细节到界面中的一个像素的问题，细节到需要反复思考使用人群颗粒度5岁的年龄差。优先1、对区块链相当了解；2、打游戏很厉害；3、对金融，交易所，炒股票等比较敏感；4、善长夜间思考与工作，晚睡者优先，可以整夜整夜的不睡只为找到并理解一些用户行为。V.信  xiaoma-hr,广州市  广东省广州市天河区体育西路建和中心21楼
产品经理（区块链内容社区产品）,15000-25000元,北京3-5年本科,岗位职责：负责公司区块链Dapp产品规划与落地工作。任职资格：1、2年以上产品经理经验，亲手操刀过产品从0到1产品规则与设计。2、具有财经类产品，或内容/社交类产品产品经理工作经验。3、具备系统产品知识体系和工作方法论，对内容产品有独立理解。4、具有宏观认知和对产品策略的细致把握，熟悉工具、机制与流程设计。5、视野开拓，看好区块链领域，并具有优秀创业者思维。6、为人正直，逻辑清晰，用于承担责任和探索。,北京朝阳区天居园(南2门)5号楼303室
区块链高级系统研发工程师,18000-26000元,杭州5-10年本科,岗位职责：研究新一代区块链技术及其应用系统，加入区块链金融核心系统项目的研发，参与区块链底层架构设计、性能优化和安全性扩展，并支持业务开发团队，协助金融核心系统的开发。岗位要求：1、了解区块链底层技术；2、对分布式系统基本原理有深入了解，了解一种或多种一致性算法的基本原理；3、对密码学，安全协议和加密算法有深入了解；4、有C/C++，Java，Python，Ruby等语言编程能力；5、具备出色的沟通和团队协作能力，具有一定的抗压能力；加分项：1、了解以太坊和Hyperledger；2、了解金融系统底层协议与中间件的架构；3、参与过开源项目。,杭州公元大厦南楼903室
JAVA后台开发工程师（区块链方向）,15000-30000元,深圳3-5年本科,"工作职责： 1. 负责区块链业务中心后端开发工作，提供高性能，高可靠，易扩展，易运维的后台系统。 任职要求：1. 能够快速学习， 能够阅读英文技术文档。2. 扎实的算法，数据结构基础，能够定量的分析问题。3. 熟练掌握后端开发技术，理解现代后台系统的构建要素。4. 熟练掌握java语言。掌握一门后台脚本语言,如python, nodejs等。5. 熟练掌握linux后台环境，并具备基本运维能力。6. 具有正确的三观，渴望自我实现，并愿意为之全身心的奋斗。7.有AWS经验，可在k8s、CI/CD上直接输出；8.有丰富的Akka经验，熟悉Akka Stream，了解k8s与基于Akka开发项目的结合方式；9.沟通协调能力佳。",深圳市 南山区 深圳软件园二期10栋 501
区块链底层研发实习生,4000-9000元,杭州应届生本科,"我们相信，你绝非只有一种可能性。经过在这里的学习、锻炼、成长，你可能成为：一位算法研发工程师，精通分布式一致性算法到去中心化共识算法；一位网络开发工程师，精通p2p分布式组网，各类网络协议；一位区块链存储研发工程师，精通区块链底层存储架构，包括多级缓存、混合存储、分布式存储；一位智能合约执行引擎开发工程师，精通区块链执行引擎原理及实现机制一位区块链测试开发工程师，精通区块链整体框架和企业级系统的测试开发；当然，优秀的你甚至可能成为一位全方位的区块链技术人才，跟进区块链相关的最前沿的技术方向：1、负责区块链业务的系统分析与设计工作，开发基于联盟链平台架构设计和核心代码开发； 2、在特定的业务场景下，搭建区块链的基础架构（包括后端协议、基础架构、系统服务、共识机制和算法及其相关客户端），开发和完善基于区块链的服务产品；岗位要求1.	对区块链技术有浓厚兴趣；2.	一本及以上学历，计算机、软件工程、数学或信息技术相关专业；3.	精通C++/Java/Go中至少一种主流编程语言，具备良好学习能力，能在短期内熟练掌握新的语言；4.	对计算机网络系统有深刻理解，熟悉TCP/IP和http/https等通讯协议；5.	熟练掌握unix/linux操作系统，对常用命令运用娴熟，能够根据实际需要快速编写shell脚本；6.	对操作系统，编译原理，网络原理，加密算法等底层技术有相当的兴趣及研究；7.	具备较好的沟通和表达能力，工作积极主动，富有责任心。加分项?	了解区块链相关技术及概念，熟悉区块链开源项目，例如 IBM Hyperledge、Ethereum等；?	理解各类主流的共识算法，包括不限于PoW，PoS，DPoS，PBFT，Paxos，Raft等；?	有分布式共识、分布式网络、分布式存储、应用密码学、加密算法、虚拟机/编译原理等经验。",杭州西湖区文三路199号众创空间2层
区块链工程师,20000-40000元,杭州3-5年本科,"岗位职责1	负责共识层相关的设计，开发2	负责构建有用共识，私密选举，可验证市场等共识协议3	负责构建可验证的存储市场，设计复制证明，时空证明，文件合约等共识协议职位要求1	三年以上相关领域开发经验，扎实的编程能力，精通 Go/C++/Java/Python中的一种2	对区块链共识的算法和原理有比较深入的了解3	优秀的发现和解决问题能力，良好的沟通能力，具备团队合作精神加分项1	拥抱开源，对前沿技术有浓厚的热情和探索欲望，有开源项目经历2	熟悉 POW、POS、DPOS、PBFT等至少一个共识算法3	熟悉Bitcoin、Ethereum等至少一个开源系统细节4	熟悉操作系统底层知识，有分布式系统平台经验",杭州市 拱墅区 文一路
